,unix_timestamp,timestamp,dst_addr,dst_port,src_addr,src_port,proto,gid,sid,msg
11139,04/07/2017 15:02, 172.16.0.1, 57824, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11140,04/07/2017 15:02, 172.16.0.1, 57836, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11141,04/07/2017 15:02, 172.16.0.1, 57834, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11142,04/07/2017 15:02, 172.16.0.1, 57820, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11143,04/07/2017 15:02, 172.16.0.1, 57826, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11144,04/07/2017 15:02, 172.16.0.1, 57830, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11145,04/07/2017 15:02, 172.16.0.1, 57828, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11146,04/07/2017 15:02, 172.16.0.1, 57832, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11147,04/07/2017 15:02, 172.16.0.1, 57822, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11148,04/07/2017 15:02, 172.16.0.1, 57838, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11149,04/07/2017 15:02, 172.16.0.1, 57824, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11150,04/07/2017 15:02, 172.16.0.1, 57836, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11151,04/07/2017 15:02, 192.168.10.5, 53238, 34.194.64.27, 80, TCP, 119,221," ""(http_inspect) status code implying no body combined with Transfer-Encoding or nonzero Content-Length""",
11152,04/07/2017 15:02, 172.16.0.1, 57830, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11153,04/07/2017 15:02, 172.16.0.1, 57832, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11154,04/07/2017 15:02, 172.16.0.1, 57828, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11155,04/07/2017 15:02, 172.16.0.1, 57840, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11156,04/07/2017 15:02, 172.16.0.1, 57842, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11157,04/07/2017 15:02, 172.16.0.1, 57838, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11158,04/07/2017 15:02, 172.16.0.1, 57834, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11159,04/07/2017 15:03, 172.16.0.1, 57844, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11160,04/07/2017 15:03, 172.16.0.1, 57846, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11161,04/07/2017 15:03, 172.16.0.1, 57836, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11162,04/07/2017 15:03, 172.16.0.1, 57840, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11163,04/07/2017 15:03, 172.16.0.1, 57850, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11164,04/07/2017 15:03, 172.16.0.1, 57848, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11165,04/07/2017 15:03, 172.16.0.1, 57842, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11166,04/07/2017 15:03, 172.16.0.1, 57838, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11167,04/07/2017 15:03, 172.16.0.1, 57844, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11168,04/07/2017 15:03, 172.16.0.1, 57854, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11169,04/07/2017 15:03, 172.16.0.1, 57852, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11170,04/07/2017 15:03, 172.16.0.1, 57846, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11171,04/07/2017 15:03, 172.16.0.1, 57850, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11172,04/07/2017 15:03, 172.16.0.1, 57848, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11173,04/07/2017 15:03, 172.16.0.1, 57842, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11174,04/07/2017 15:03, 172.16.0.1, 57844, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11175,04/07/2017 15:03, 172.16.0.1, 57858, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11176,04/07/2017 15:03, 172.16.0.1, 57852, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11177,04/07/2017 15:03, 172.16.0.1, 57854, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11178,04/07/2017 15:03, 172.16.0.1, 57846, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11179,04/07/2017 15:03, 172.16.0.1, 57856, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11180,04/07/2017 15:03, 172.16.0.1, 57840, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11181,04/07/2017 15:03, 172.16.0.1, 57850, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11182,04/07/2017 15:03, 172.16.0.1, 57848, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11183,04/07/2017 15:03, 172.16.0.1, 57858, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11184,04/07/2017 15:03, 172.16.0.1, 57860, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11185,04/07/2017 15:03, 172.16.0.1, 57854, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11186,04/07/2017 15:03, 172.16.0.1, 57852, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11187,04/07/2017 15:03, 172.16.0.1, 57862, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11188,04/07/2017 15:03, 172.16.0.1, 57864, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11189,04/07/2017 15:03, 192.168.10.5, 53217, 68.67.178.243, 80, TCP, 119,261," ""(http_inspect) HTTP chunked message body was truncated""",
11190,04/07/2017 15:03, 172.16.0.1, 57856, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11191,04/07/2017 15:03, 172.16.0.1, 57866, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11192,04/07/2017 15:03, 172.16.0.1, 57868, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11193,04/07/2017 15:03, 172.16.0.1, 57870, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11194,04/07/2017 15:03, 172.16.0.1, 57858, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11195,04/07/2017 15:03, 172.16.0.1, 57860, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11196,04/07/2017 15:03, 172.16.0.1, 57862, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11197,04/07/2017 15:03, 172.16.0.1, 57864, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11198,04/07/2017 15:03, 172.16.0.1, 57874, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11199,04/07/2017 15:03, 172.16.0.1, 57872, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11200,04/07/2017 15:03, 172.16.0.1, 57856, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11201,04/07/2017 15:03, 172.16.0.1, 57866, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11202,04/07/2017 15:03, 172.16.0.1, 57868, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11203,04/07/2017 15:03, 172.16.0.1, 57870, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11204,04/07/2017 15:03, 172.16.0.1, 57860, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11205,04/07/2017 14:02, 192.168.10.14, 49487, 23.194.181.138, 80, TCP, 1,44455," ""FILE-IMAGE Apple PICT Quickdraw image converter packType 4 buffer overflow attempt""",
11206,04/07/2017 15:03, 172.16.0.1, 57876, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11207,04/07/2017 15:03, 172.16.0.1, 57862, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11208,04/07/2017 15:03, 172.16.0.1, 57864, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11209,04/07/2017 15:03, 172.16.0.1, 57874, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11210,04/07/2017 15:03, 172.16.0.1, 57872, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11211,04/07/2017 15:03, 172.16.0.1, 57878, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11212,04/07/2017 15:03, 172.16.0.1, 57866, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11213,04/07/2017 15:03, 172.16.0.1, 57882, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11214,04/07/2017 15:03, 172.16.0.1, 57874, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11215,04/07/2017 15:03, 172.16.0.1, 57872, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11216,04/07/2017 15:03, 172.16.0.1, 57884, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11217,04/07/2017 15:03, 172.16.0.1, 57868, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11218,04/07/2017 15:03, 172.16.0.1, 57870, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11219,04/07/2017 15:03, 172.16.0.1, 57878, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11220,04/07/2017 15:03, 172.16.0.1, 57876, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11221,04/07/2017 15:03, 172.16.0.1, 57880, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11222,04/07/2017 15:03, 172.16.0.1, 57886, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11223,04/07/2017 15:03, 172.16.0.1, 57882, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11224,04/07/2017 15:03, 172.16.0.1, 57884, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11225,04/07/2017 15:03, 172.16.0.1, 57888, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11226,04/07/2017 15:03, 172.16.0.1, 57890, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11227,04/07/2017 15:03, 172.16.0.1, 57878, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11228,04/07/2017 15:03, 172.16.0.1, 57892, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11229,04/07/2017 15:03, 172.16.0.1, 57880, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11230,04/07/2017 15:03, 172.16.0.1, 57876, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11231,04/07/2017 15:03, 172.16.0.1, 57894, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11232,04/07/2017 15:03, 172.16.0.1, 57886, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11233,04/07/2017 15:03, 172.16.0.1, 57882, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11234,04/07/2017 15:03, 172.16.0.1, 57884, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11235,04/07/2017 15:03, 172.16.0.1, 57890, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11236,04/07/2017 15:03, 172.16.0.1, 57888, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11237,04/07/2017 15:03, 172.16.0.1, 57892, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11238,04/07/2017 15:03, 172.16.0.1, 57880, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11239,04/07/2017 15:03, 172.16.0.1, 57896, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11240,04/07/2017 15:03, 172.16.0.1, 57886, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11241,04/07/2017 15:03, 172.16.0.1, 57894, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11242,04/07/2017 15:03, 172.16.0.1, 57898, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11243,04/07/2017 15:03, 23.208.152.80, 443, 192.168.10.16, 33166, TCP, 129,15," ""(stream_tcp) reset outside window""",
11244,04/07/2017 15:03, 23.208.152.80, 443, 192.168.10.16, 33166, TCP, 129,15," ""(stream_tcp) reset outside window""",
11245,04/07/2017 15:03, 172.16.0.1, 57900, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11246,04/07/2017 15:03, 172.16.0.1, 57902, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11247,04/07/2017 15:03, 172.16.0.1, 57890, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11248,04/07/2017 15:03, 172.16.0.1, 57888, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11249,04/07/2017 15:03, 172.16.0.1, 57892, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11250,04/07/2017 15:03, 172.16.0.1, 57896, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11251,04/07/2017 15:03, 172.16.0.1, 57894, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11252,04/07/2017 15:03, 172.16.0.1, 57904, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11253,04/07/2017 15:03, 172.16.0.1, 57898, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11254,04/07/2017 15:03, 172.16.0.1, 57906, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11255,04/07/2017 15:03, 192.168.10.16, 49968, 23.61.187.27, 80, TCP, 119,241," ""(http_inspect) Content-Transfer-Encoding used as HTTP header""",
11256,04/07/2017 15:03, 172.16.0.1, 57902, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11257,04/07/2017 15:03, 172.16.0.1, 57900, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11258,04/07/2017 15:03, 172.16.0.1, 57908, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11259,04/07/2017 15:03, 172.16.0.1, 57910, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11260,04/07/2017 15:03, 172.16.0.1, 57896, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11261,04/07/2017 15:03, 172.16.0.1, 57912, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11262,04/07/2017 15:03, 172.16.0.1, 57904, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11263,04/07/2017 15:03, 172.16.0.1, 57898, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11264,04/07/2017 15:03, 172.16.0.1, 57914, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11265,04/07/2017 15:03, 172.16.0.1, 57906, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11266,04/07/2017 15:03, 172.16.0.1, 57902, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11267,04/07/2017 15:03, 172.16.0.1, 57900, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11268,04/07/2017 15:03, 172.16.0.1, 57908, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11269,04/07/2017 15:03, 172.16.0.1, 57910, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11270,04/07/2017 15:03, 172.16.0.1, 57912, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11271,04/07/2017 15:03, 172.16.0.1, 57916, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11272,04/07/2017 15:03, 172.16.0.1, 57914, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11273,04/07/2017 15:03, 172.16.0.1, 57906, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11274,04/07/2017 15:03, 172.16.0.1, 57918, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11275,04/07/2017 15:03, 172.16.0.1, 57904, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11276,04/07/2017 15:03, 172.16.0.1, 57920, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11277,04/07/2017 15:03, 172.16.0.1, 57908, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11278,04/07/2017 15:03, 172.16.0.1, 57910, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11279,04/07/2017 15:03, 172.16.0.1, 57922, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11280,04/07/2017 15:03, 172.16.0.1, 57912, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11281,04/07/2017 15:03, 172.16.0.1, 57916, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11282,04/07/2017 15:03, 172.16.0.1, 57914, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11283,04/07/2017 15:03, 172.16.0.1, 57918, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11284,04/07/2017 15:03, 172.16.0.1, 57926, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11285,04/07/2017 15:03, 172.16.0.1, 57924, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11286,04/07/2017 15:03, 52.7.154.196, 443, 192.168.10.16, 60344, TCP, 129,15," ""(stream_tcp) reset outside window""",
11287,04/07/2017 15:03, 172.16.0.1, 57920, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11288,04/07/2017 15:03, 172.16.0.1, 57922, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11289,04/07/2017 15:03, 172.16.0.1, 57928, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11290,04/07/2017 15:03, 172.16.0.1, 57930, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11291,04/07/2017 15:03, 172.16.0.1, 57916, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11292,04/07/2017 15:03, 172.16.0.1, 57918, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11293,04/07/2017 15:03, 172.16.0.1, 57926, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11294,04/07/2017 15:03, 172.16.0.1, 57932, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11295,04/07/2017 15:03, 172.16.0.1, 57924, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11296,04/07/2017 15:03, 172.16.0.1, 57934, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11297,04/07/2017 15:03, 172.16.0.1, 57920, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11298,04/07/2017 15:03, 172.16.0.1, 57922, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11299,04/07/2017 15:03, 172.16.0.1, 57928, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11300,04/07/2017 15:03, 172.16.0.1, 57930, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11301,04/07/2017 15:03, 172.16.0.1, 57926, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11302,04/07/2017 15:03, 172.16.0.1, 57932, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11303,04/07/2017 15:03, 172.16.0.1, 57936, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11304,04/07/2017 15:03, 172.16.0.1, 57924, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11305,04/07/2017 15:03, 172.16.0.1, 57934, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11306,04/07/2017 15:03, 172.16.0.1, 57938, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11307,04/07/2017 15:03, 172.16.0.1, 57940, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11308,04/07/2017 15:03, 172.16.0.1, 57928, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11309,04/07/2017 15:03, 172.16.0.1, 57930, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11310,04/07/2017 15:03, 172.16.0.1, 57942, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11311,04/07/2017 15:03, 172.16.0.1, 57932, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11312,04/07/2017 15:03, 172.16.0.1, 57936, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11313,04/07/2017 15:03, 172.16.0.1, 57944, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11314,04/07/2017 15:03, 172.16.0.1, 57934, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11315,04/07/2017 15:03, 172.16.0.1, 57938, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11316,04/07/2017 15:03, 172.16.0.1, 57946, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11317,04/07/2017 15:03, 172.16.0.1, 57940, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11318,04/07/2017 15:03, 172.16.0.1, 57942, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11319,04/07/2017 15:03, 172.16.0.1, 57950, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11320,04/07/2017 15:03, 172.16.0.1, 57948, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11321,04/07/2017 15:03, 172.16.0.1, 57954, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11322,04/07/2017 15:03, 172.16.0.1, 57946, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11323,04/07/2017 15:03, 172.16.0.1, 57936, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11324,04/07/2017 15:03, 172.16.0.1, 57952, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11325,04/07/2017 15:03, 172.16.0.1, 57944, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11326,04/07/2017 15:03, 172.16.0.1, 57938, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11327,04/07/2017 15:03, 172.16.0.1, 57940, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11328,04/07/2017 15:03, 172.16.0.1, 57942, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11329,04/07/2017 15:03, 172.16.0.1, 57948, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11330,04/07/2017 15:03, 172.16.0.1, 57950, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
11331,04/07/2017 15:03, 172.16.0.1, 57954, 192.168.10.50, 21, TCP, 1,13360," ""APP-DETECT FTP 530 Login failed response""",
